episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
2,88,MEDIUM,NO_OP,92.86,78.57,11.1737,47.25,19,3,0,-300.0,0,None
2,89,MEDIUM,NO_OP,96.43,83.33,7.3601,47.2,19,3,0,-200.0,0,None
2,90,MEDIUM,NO_OP,98.81,73.81,20.8859,47.24,19,3,0,-200.0,0,None
2,91,MEDIUM,ACTIVATE_SPARE,100.0,97.62,5.3714,47.21,20,2,0,245.0,0,None
2,92,MEDIUM,NO_OP,98.81,86.9,4.7018,47.2,18,2,0,-500.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-5 (PRN 29)', 'GPS BIIF-11 (PRN 10)']"
2,93,MEDIUM,NO_OP,98.81,89.29,5.5289,47.2,17,2,0,-300.0,1,[LOW  ] Spoof -> ['GPS BIIRM-4 (PRN 15)']
2,94,MEDIUM,LAUNCH_SATELLITE,96.43,90.48,8.9031,47.22,17,2,1,40.0,0,None
2,95,MEDIUM,NO_OP,90.48,80.95,14.1453,47.3,16,2,1,-750.0,1,[LOW  ] Spoof -> ['GPS BIIF-3  (PRN 24)']
2,96,MEDIUM,RETIRE_SATELLITE,88.1,57.14,16.4239,47.25,16,2,1,-455.0,0,None
2,97,MEDIUM,NO_OP,90.48,59.52,14.1825,47.28,16,2,1,-300.0,0,None
2,98,MEDIUM,NO_OP,78.57,51.19,26.6425,47.29,14,2,1,-1000.0,1,"[LOW  ] Spoof -> ['GPS BIIF-12 (PRN 32)', 'GPS BIIRM-3 (PRN 12)']"
2,99,MEDIUM,ACTIVATE_SPARE,79.76,69.05,23.5705,47.21,15,1,1,-255.0,0,None
2,100,HIGH,NO_OP,77.38,55.95,26.3266,47.25,15,2,0,-550.0,0,None
2,101,HIGH,ACTIVATE_SPARE,79.76,70.24,25.5921,47.23,15,1,0,-155.0,1,[LOW  ] Spoof -> ['GPS BIII-5  (PRN 11)']
2,102,HIGH,NO_OP,91.67,40.48,20.0231,47.3,15,1,0,-300.0,0,None
2,103,HIGH,NO_OP,91.67,69.05,30.0545,47.31,15,1,0,-300.0,0,None
2,104,HIGH,NO_OP,92.86,89.29,10.2125,47.28,15,1,0,-300.0,0,None
2,105,HIGH,ACTIVATE_SPARE,98.81,91.67,5.3678,47.25,16,0,0,245.0,0,None
2,106,HIGH,NO_OP,100.0,91.67,6.0359,47.21,16,0,0,-200.0,0,None
2,107,HIGH,NO_OP,92.86,71.43,33.4747,47.23,14,0,0,-750.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-6 (PRN 07)', 'GPS BIIRM-5 (PRN 29)']"
2,108,HIGH,REBALANCE_ORBITS,93.29,58.33,167.6798,47.28,14,0,0,135.0,0,None
2,109,HIGH,NO_OP,86.9,55.95,29.9808,47.3,14,0,0,-550.0,0,None
2,110,HIGH,LAUNCH_SATELLITE,82.14,34.52,369.358,47.3,14,0,1,-310.0,0,None
2,111,HIGH,NO_OP,79.76,51.19,31.1581,47.2,14,0,1,-550.0,0,None
2,112,HIGH,REBALANCE_ORBITS,59.95,40.48,46.7666,47.21,11,0,1,-515.0,1,"[LOW  ] Spoof -> ['GPS BIII-7  (PRN 01)', 'GPS BIIRM-1 (PRN 17)', 'GPS BIIRM-3 (PRN 12)']"
2,113,HIGH,NO_OP,27.38,13.1,75.2025,47.14,9,0,1,-1000.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-4 (PRN 15)', 'GPS BIIR-13 (PRN 02)']"
3,1,LOW,NO_OP,100.0,100.0,1.5462,47.24,32,8,0,120.0,0,None
3,2,LOW,NO_OP,100.0,100.0,1.6467,47.26,32,8,0,120.0,0,None
3,3,LOW,NO_OP,100.0,100.0,1.6095,47.25,32,8,0,120.0,0,None
3,4,LOW,NO_OP,100.0,100.0,1.6247,47.25,32,8,0,120.0,0,None
3,5,LOW,NO_OP,100.0,100.0,1.5459,47.22,32,8,0,120.0,0,None
3,6,LOW,NO_OP,100.0,100.0,1.6352,47.22,32,8,0,120.0,0,None
3,7,LOW,NO_OP,100.0,100.0,1.8351,47.26,31,8,0,-80.0,1,[LOW  ] Spoof -> ['GPS BIIF-12 (PRN 32)']
3,8,LOW,NO_OP,100.0,100.0,1.6039,47.24,31,8,0,120.0,0,None
3,9,LOW,RETIRE_SATELLITE,100.0,100.0,1.8227,47.25,31,8,0,125.0,0,None
3,10,LOW,NO_OP,100.0,100.0,1.6683,47.24,30,8,0,-80.0,1,[LOW  ] Spoof -> ['GPS BIII-5  (PRN 11)']
