episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
2,56,MEDIUM,NO_OP,100.0,100.0,1.7135,47.25,31,7,0,161.72,0,None
2,57,MEDIUM,NO_OP,100.0,100.0,1.7193,47.24,31,7,0,120.98,0,None
2,58,MEDIUM,NO_OP,100.0,100.0,1.841,47.26,31,7,0,120.51,0,None
2,59,MEDIUM,NO_OP,100.0,100.0,1.6823,47.25,31,7,0,161.63,0,None
2,60,MEDIUM,NO_OP,100.0,100.0,1.6875,47.24,31,7,0,120.98,0,None
2,61,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.632,47.21,31,7,1,156.72,0,None
2,62,MEDIUM,NO_OP,100.0,100.0,1.7739,47.25,31,7,1,120.43,0,None
2,63,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.705,47.24,31,7,2,156.78,0,None
2,64,MEDIUM,NO_OP,100.0,100.0,1.7676,47.26,31,7,2,120.75,0,None
2,65,MEDIUM,NO_OP,100.0,100.0,1.695,47.26,31,7,2,161.29,0,None
2,66,MEDIUM,NO_OP,100.0,100.0,1.737,47.26,31,7,2,120.83,0,None
2,67,MEDIUM,NO_OP,100.0,98.81,1.8272,47.25,31,8,1,120.64,0,None
2,68,MEDIUM,NO_OP,100.0,100.0,1.7245,47.2,31,8,1,161.41,0,None
2,69,MEDIUM,NO_OP,100.0,100.0,1.656,47.19,31,8,0,161.27,0,None
2,70,MEDIUM,NO_OP,100.0,100.0,1.7731,44.75,31,8,0,120.53,1,"[HIGH ] Severe Jam @ (-60.0, 150.0) (4 steps)"
2,71,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.8301,44.34,32,7,0,101.42,0,None
2,72,MEDIUM,NO_OP,100.0,100.0,1.6339,44.41,32,7,0,164.78,0,None
2,73,MEDIUM,NO_OP,100.0,100.0,1.8935,44.59,26,7,0,105.18,1,[HIGH ] Orbital Plane 0 -> 6 sats disabled
2,74,MEDIUM,NO_OP,100.0,100.0,1.9941,47.16,26,7,0,105.6,0,None
2,75,MEDIUM,NO_OP,100.0,98.81,2.6469,47.25,26,7,0,103.39,0,None
2,76,MEDIUM,NO_OP,100.0,100.0,2.1893,47.22,26,7,0,147.83,0,None
2,77,MEDIUM,NO_OP,100.0,100.0,1.7433,47.27,32,7,0,165.57,0,None
2,78,MEDIUM,NO_OP,100.0,100.0,1.6169,45.03,32,7,0,164.51,1,"[HIGH ] Severe Jam @ (60.0, -30.0) (4 steps)"
2,79,MEDIUM,NO_OP,100.0,100.0,1.7334,44.33,32,7,0,123.53,1,"[HIGH ] Severe Jam @ (-60.0, -30.0) (4 steps)"
2,80,MEDIUM,NO_OP,100.0,100.0,1.9035,44.07,32,7,0,123.32,0,None
2,81,MEDIUM,NO_OP,100.0,100.0,1.6754,44.33,32,7,0,164.91,0,None
2,82,MEDIUM,NO_OP,100.0,100.0,1.6268,44.47,32,7,0,164.19,0,None
2,83,MEDIUM,NO_OP,100.0,100.0,1.781,47.25,32,7,0,123.38,0,None
