episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
2,9,LOW,NO_OP,100.0,100.0,1.8688,47.25,27,8,0,149.37,0,None
2,10,LOW,ACTIVATE_SPARE,100.0,100.0,1.5093,47.23,32,7,0,102.52,0,None
2,11,LOW,NO_OP,100.0,100.0,1.5278,44.59,32,7,0,123.93,1,"[HIGH ] Severe Jam @ (-90.0, -90.0) (4 steps)"
2,12,LOW,NO_OP,100.0,100.0,1.687,44.51,32,7,0,123.36,1,"[HIGH ] Severe Jam @ (30.0, 30.0) (4 steps)"
2,13,LOW,NO_OP,100.0,100.0,1.6464,44.53,32,7,0,164.16,0,None
2,14,LOW,NO_OP,100.0,100.0,1.5538,44.52,32,7,0,164.37,0,None
2,15,LOW,NO_OP,100.0,100.0,1.8479,44.46,26,7,0,105.04,1,[HIGH ] Orbital Plane 0 -> 6 sats disabled
2,16,LOW,NO_OP,100.0,100.0,2.2328,47.24,26,7,0,104.46,0,None
2,17,LOW,NO_OP,100.0,100.0,1.8553,47.21,26,7,0,147.51,0,None
2,18,LOW,LAUNCH_SATELLITE,100.0,100.0,1.8039,47.19,26,7,1,141.71,0,None
2,19,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6036,47.22,32,7,2,150.09,0,None
2,20,LOW,NO_OP,100.0,100.0,1.7119,47.24,32,7,2,123.57,0,None
2,21,LOW,NO_OP,100.0,100.0,1.5861,47.24,32,7,2,164.5,0,None
2,22,LOW,NO_OP,100.0,100.0,1.6366,47.26,32,7,2,123.8,0,None
2,23,LOW,NO_OP,100.0,100.0,1.5158,47.24,32,7,2,164.48,0,None
2,24,LOW,NO_OP,100.0,100.0,1.7597,47.28,32,8,1,123.02,0,None
2,25,LOW,NO_OP,100.0,100.0,1.9093,47.27,27,8,0,108.35,1,[HIGH ] Orbital Plane 5 -> 5 sats disabled
2,26,LOW,NO_OP,100.0,100.0,1.9659,47.25,27,8,0,108.77,0,None
2,27,LOW,NO_OP,100.0,100.0,1.8078,47.22,27,8,0,149.63,0,None
2,28,LOW,NO_OP,100.0,100.0,1.8695,44.34,27,8,0,108.75,1,"[HIGH ] Severe Jam @ (-30.0, 150.0) (4 steps)"
2,29,LOW,NO_OP,100.0,100.0,1.5968,44.68,32,8,0,165.15,0,None
2,30,LOW,NO_OP,100.0,100.0,1.5794,44.45,32,8,0,164.07,0,None
2,31,LOW,NO_OP,100.0,100.0,1.6637,44.67,32,8,0,123.66,1,"[HIGH ] Severe Jam @ (60.0, -180.0) (4 steps)"
2,32,LOW,NO_OP,100.0,100.0,1.5642,44.54,32,8,0,164.4,0,None
2,33,LOW,NO_OP,100.0,100.0,1.732,44.25,32,8,0,123.33,0,None
2,34,LOW,NO_OP,100.0,100.0,1.6314,44.29,32,8,0,164.4,0,None
2,35,LOW,NO_OP,100.0,100.0,1.8002,47.23,27,8,0,108.27,1,[HIGH ] Orbital Plane 2 -> 5 sats disabled
2,36,LOW,NO_OP,100.0,100.0,1.7614,47.21,27,8,0,149.15,0,None
2,37,LOW,NO_OP,100.0,100.0,1.8567,47.24,27,8,0,108.62,0,None
2,38,LOW,RETIRE_SATELLITE,100.0,100.0,2.142,45.09,27,8,0,127.11,1,"[HIGH ] Severe Jam @ (-30.0, 120.0) (4 steps)"
2,39,LOW,ACTIVATE_SPARE,100.0,100.0,1.61,45.2,32,7,0,103.18,0,None
2,40,LOW,NO_OP,100.0,100.0,1.5392,44.95,32,7,0,164.28,0,None
2,41,LOW,NO_OP,100.0,100.0,1.6924,44.61,32,7,0,123.39,0,None
2,42,LOW,NO_OP,100.0,100.0,1.7546,47.23,32,7,0,123.75,0,None
2,43,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6073,47.2,32,7,1,160.09,0,None
2,44,LOW,LAUNCH_SATELLITE,100.0,100.0,1.5978,47.21,32,7,2,149.54,0,None
2,45,LOW,NO_OP,100.0,100.0,1.6228,47.22,32,7,2,123.9,0,None
2,46,LOW,NO_OP,100.0,100.0,1.7185,47.27,32,7,2,123.62,0,None
2,47,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6862,47.25,32,7,3,159.63,0,None
2,48,LOW,NO_OP,100.0,100.0,1.5375,47.25,32,7,3,164.59,0,None
2,49,LOW,NO_OP,100.0,100.0,1.7306,47.27,32,8,2,123.23,0,None
2,50,MEDIUM,NO_OP,100.0,100.0,1.6413,47.26,32,8,1,164.36,0,None
2,51,MEDIUM,NO_OP,100.0,100.0,1.8483,47.27,32,8,1,123.17,0,None
2,52,MEDIUM,NO_OP,100.0,100.0,2.049,47.26,27,8,1,108.14,1,[HIGH ] Orbital Plane 4 -> 5 sats disabled
2,53,MEDIUM,NO_OP,100.0,100.0,1.9385,47.26,27,8,0,149.44,0,None
2,54,MEDIUM,NO_OP,100.0,100.0,2.0986,47.27,27,8,0,108.36,0,None
2,55,MEDIUM,NO_OP,100.0,100.0,2.1108,44.69,27,8,0,108.95,1,"[HIGH ] Severe Jam @ (90.0, -60.0) (4 steps)"
2,56,MEDIUM,NO_OP,100.0,100.0,1.6475,44.41,32,8,0,165.91,0,None
2,57,MEDIUM,NO_OP,100.0,100.0,1.5439,43.91,32,8,0,164.41,0,None
2,58,MEDIUM,NO_OP,100.0,100.0,1.8149,44.48,32,8,0,122.92,0,None
2,59,MEDIUM,NO_OP,100.0,100.0,1.6618,47.23,32,8,0,164.61,0,None
2,60,MEDIUM,NO_OP,100.0,100.0,1.712,44.11,32,8,0,123.8,1,"[HIGH ] Severe Jam @ (60.0, -60.0) (4 steps)"
2,61,MEDIUM,NO_OP,100.0,100.0,1.6571,44.08,32,8,0,164.22,0,None
2,62,MEDIUM,NO_OP,100.0,100.0,1.6604,44.11,32,8,0,123.99,0,None
2,63,MEDIUM,NO_OP,100.0,100.0,1.7317,44.75,32,8,0,123.72,0,None
2,64,MEDIUM,NO_OP,100.0,100.0,1.6925,44.31,32,8,0,164.16,1,"[HIGH ] Severe Jam @ (-90.0, 150.0) (4 steps)"
2,65,MEDIUM,NO_OP,100.0,100.0,1.5907,44.71,32,8,0,164.41,1,"[HIGH ] Severe Jam @ (90.0, -30.0) (4 steps)"
2,66,MEDIUM,NO_OP,100.0,100.0,1.8527,44.92,30,8,0,116.63,0,None
2,67,MEDIUM,NO_OP,100.0,100.0,1.8881,44.92,30,8,0,117.86,0,None
2,68,MEDIUM,NO_OP,100.0,100.0,1.6746,44.74,30,8,0,158.85,0,None
2,69,MEDIUM,NO_OP,100.0,100.0,1.6707,47.2,30,8,0,158.02,0,None
